1000
1, 73, 3.647915
73, 1, 3.647915
1, 82, 4.678238
82, 1, 4.678238
1, 81, 6.258770
81, 1, 6.258770
1, 53, 6.775177
53, 1, 6.775177
1, 3, 7.289361
3, 1, 7.289361
2, 84, 3.831770
84, 2, 3.831770
2, 60, 5.666367
60, 2, 5.666367
2, 18, 6.567794
18, 2, 6.567794
2, 61, 7.170798
61, 2, 7.170798
2, 22, 7.996703
22, 2, 7.996703
3, 81, 3.742410
81, 3, 3.742410
3, 73, 4.856187
73, 3, 4.856187
3, 1, 7.289361
1, 3, 7.289361
3, 53, 8.674756
53, 3, 8.674756
3, 56, 9.364357
56, 3, 9.364357
4, 29, 5.086833
29, 4, 5.086833
4, 10, 7.650176
10, 4, 7.650176
4, 36, 15.943401
36, 4, 15.943401
4, 72, 15.982384
72, 4, 15.982384
4, 22, 16.223146
22, 4, 16.223146
5, 16, 4.083071
16, 5, 4.083071
5, 38, 5.835365
38, 5, 5.835365
5, 41, 6.176264
41, 5, 6.176264
5, 34, 9.897561
34, 5, 9.897561
5, 42, 11.329069
42, 5, 11.329069
6, 35, 3.517758
35, 6, 3.517758
6, 14, 4.350921
14, 6, 4.350921
6, 72, 5.787886
72, 6, 5.787886
6, 4, 20.795683
4, 6, 20.795683
6, 10, 23.106551
10, 6, 23.106551
7, 96, 2.527600
96, 7, 2.527600
7, 8, 3.685722
8, 7, 3.685722
7, 89, 9.274493
89, 7, 9.274493
7, 25, 9.464588
25, 7, 9.464588
7, 26, 10.579003
26, 7, 10.579003
8, 96, 2.491611
96, 8, 2.491611
8, 7, 3.685722
7, 8, 3.685722
8, 92, 8.076764
92, 8, 8.076764
8, 60, 10.706268
60, 8, 10.706268
8, 26, 12.041553
26, 8, 12.041553
9, 80, 5.480607
80, 9, 5.480607
9, 28, 11.906947
28, 9, 11.906947
9, 37, 12.042115
37, 9, 12.042115
9, 88, 12.123815
88, 9, 12.123815
9, 99, 12.907901
99, 9, 12.907901
10, 4, 7.650176
4, 10, 7.650176
10, 29, 11.724662
29, 10, 11.724662
10, 59, 12.096980
59, 10, 12.096980
10, 74, 14.796973
74, 10, 14.796973
10, 41, 16.443994
41, 10, 16.443994
11, 49, 2.967988
49, 11, 2.967988
11, 83, 4.268672
83, 11, 4.268672
11, 100, 8.611104
100, 11, 8.611104
11, 95, 12.135156
95, 11, 12.135156
11, 32, 12.416330
32, 11, 12.416330
12, 78, 5.246238
78, 12, 5.246238
12, 70, 5.802797
70, 12, 5.802797
12, 30, 6.997730
30, 12, 6.997730
12, 90, 7.879951
90, 12, 7.879951
12, 53, 8.849037
53, 12, 8.849037
13, 24, 6.681757
24, 13, 6.681757
13, 74, 8.952754
74, 13, 8.952754
13, 38, 9.552674
38, 13, 9.552674
13, 41, 14.269845
41, 13, 14.269845
13, 16, 14.604860
16, 13, 14.604860
14, 72, 1.721372
72, 14, 1.721372
14, 6, 4.350921
6, 14, 4.350921
14, 35, 5.050340
35, 14, 5.050340
14, 4, 17.676462
4, 14, 17.676462
14, 10, 19.098415
10, 14, 19.098415
15, 31, 1.148102
31, 15, 1.148102
15, 92, 6.725373
92, 15, 6.725373
15, 77, 8.746069
77, 15, 8.746069
15, 61, 11.123847
61, 15, 11.123847
15, 8, 12.640862
8, 15, 12.640862
16, 5, 4.083071
5, 16, 4.083071
16, 38, 5.148681
38, 16, 5.148681
16, 42, 7.285986
42, 16, 7.285986
16, 41, 9.917794
41, 16, 9.917794
16, 99, 11.756116
99, 16, 11.756116
17, 27, 5.591719
27, 17, 5.591719
17, 64, 6.945010
64, 17, 6.945010
17, 94, 7.355645
94, 17, 7.355645
17, 76, 7.834410
76, 17, 7.834410
17, 85, 9.673495
85, 17, 9.673495
18, 22, 4.403080
22, 18, 4.403080
18, 2, 6.567794
2, 18, 6.567794
18, 84, 9.413041
84, 18, 9.413041
18, 34, 10.235355
34, 18, 10.235355
18, 59, 10.362494
59, 18, 10.362494
19, 58, 7.315724
58, 19, 7.315724
19, 82, 12.673094
82, 19, 12.673094
19, 39, 14.185536
39, 19, 14.185536
19, 78, 14.684096
78, 19, 14.684096
19, 1, 16.924144
1, 19, 16.924144
20, 23, 6.382806
23, 20, 6.382806
20, 56, 9.569428
56, 20, 9.569428
20, 3, 13.098799
3, 20, 13.098799
20, 1, 14.406201
1, 20, 14.406201
20, 54, 14.623780
54, 20, 14.623780
21, 40, 4.502789
40, 21, 4.502789
21, 98, 5.961640
98, 21, 5.961640
21, 50, 6.654178
50, 21, 6.654178
21, 93, 11.266391
93, 21, 11.266391
21, 89, 15.897168
89, 21, 15.897168
22, 18, 4.403080
18, 22, 4.403080
22, 2, 7.996703
2, 22, 7.996703
22, 84, 9.123507
84, 22, 9.123507
22, 59, 11.188134
59, 22, 11.188134
22, 29, 13.571535
29, 22, 13.571535
23, 20, 6.382806
20, 23, 6.382806
23, 28, 8.517019
28, 23, 8.517019
23, 80, 10.633152
80, 23, 10.633152
23, 9, 15.555334
9, 23, 15.555334
23, 56, 15.899496
56, 23, 15.899496
24, 13, 6.681757
13, 24, 6.681757
24, 38, 10.510080
38, 24, 10.510080
24, 16, 14.252833
16, 24, 14.252833
24, 42, 14.457712
42, 24, 14.457712
24, 74, 15.599656
74, 24, 15.599656
25, 89, 0.805953
89, 25, 0.805953
25, 26, 4.329973
26, 25, 4.329973
25, 7, 9.464588
7, 25, 9.464588
25, 96, 9.635020
96, 25, 9.635020
25, 8, 12.112190
8, 25, 12.112190
26, 25, 4.329973
25, 26, 4.329973
26, 89, 5.117070
89, 26, 5.117070
26, 96, 9.658508
96, 26, 9.658508
26, 7, 10.579003
7, 26, 10.579003
26, 8, 12.041553
8, 26, 12.041553
27, 94, 1.765438
94, 27, 1.765438
27, 64, 1.907759
64, 27, 1.907759
27, 17, 5.591719
17, 27, 5.591719
27, 76, 10.225438
76, 27, 10.225438
27, 57, 11.971092
57, 27, 11.971092
28, 23, 8.517019
23, 28, 8.517019
28, 88, 8.919815
88, 28, 8.919815
28, 75, 9.553536
75, 28, 9.553536
28, 80, 9.758548
80, 28, 9.758548
28, 9, 11.906947
9, 28, 11.906947
29, 4, 5.086833
4, 29, 5.086833
29, 36, 11.308129
36, 29, 11.308129
29, 10, 11.724662
10, 29, 11.724662
