30000
1, 266, 1.010810
266, 1, 1.010810
1, 466, 1.550265
466, 1, 1.550265
1, 98, 1.667750
98, 1, 1.667750
1, 386, 2.820275
386, 1, 2.820275
1, 597, 4.268884
597, 1, 4.268884
1, 537, 4.354986
537, 1, 4.354986
1, 344, 4.624268
344, 1, 4.624268
1, 812, 4.950186
812, 1, 4.950186
1, 849, 5.172608
849, 1, 5.172608
1, 351, 5.929515
351, 1, 5.929515
1, 60, 5.959972
60, 1, 5.959972
1, 917, 6.073157
917, 1, 6.073157
1, 172, 6.575018
172, 1, 6.575018
1, 364, 6.614333
364, 1, 6.614333
1, 499, 6.669530
499, 1, 6.669530
2, 397, 2.757274
397, 2, 2.757274
2, 937, 3.769755
937, 2, 3.769755
2, 527, 4.301756
527, 2, 4.301756
2, 357, 4.348075
357, 2, 4.348075
2, 885, 4.611805
885, 2, 4.611805
2, 753, 5.093479
753, 2, 5.093479
2, 751, 5.406490
751, 2, 5.406490
2, 170, 5.663523
170, 2, 5.663523
2, 975, 5.849043
975, 2, 5.849043
2, 457, 5.933935
457, 2, 5.933935
2, 679, 5.992639
679, 2, 5.992639
2, 768, 5.996360
768, 2, 5.996360
2, 412, 6.912886
412, 2, 6.912886
2, 428, 7.816934
428, 2, 7.816934
2, 263, 7.841851
263, 2, 7.841851
3, 330, 1.162427
330, 3, 1.162427
3, 915, 1.235562
915, 3, 1.235562
3, 255, 3.345351
255, 3, 3.345351
3, 904, 4.233099
904, 3, 4.233099
3, 526, 5.073020
526, 3, 5.073020
3, 723, 5.077333
723, 3, 5.077333
3, 373, 5.521446
373, 3, 5.521446
3, 362, 5.820083
362, 3, 5.820083
3, 536, 5.870509
536, 3, 5.870509
3, 228, 6.110472
228, 3, 6.110472
3, 286, 6.448026
286, 3, 6.448026
3, 524, 6.660162
524, 3, 6.660162
3, 132, 7.378367
132, 3, 7.378367
3, 871, 7.564257
871, 3, 7.564257
3, 76, 7.644709
76, 3, 7.644709
4, 752, 2.695158
752, 4, 2.695158
4, 920, 2.745313
920, 4, 2.745313
4, 238, 3.733794
238, 4, 3.733794
4, 724, 3.862028
724, 4, 3.862028
4, 654, 4.559610
654, 4, 4.559610
4, 44, 5.345104
44, 4, 5.345104
4, 665, 5.421704
665, 4, 5.421704
4, 990, 5.757557
990, 4, 5.757557
4, 868, 5.786763
868, 4, 5.786763
4, 502, 6.201612
502, 4, 6.201612
4, 320, 6.251641
320, 4, 6.251641
4, 647, 6.642702
647, 4, 6.642702
4, 513, 6.888652
513, 4, 6.888652
4, 458, 7.070957
458, 4, 7.070957
4, 842, 7.216271
842, 4, 7.216271
5, 391, 0.984367
391, 5, 0.984367
5, 708, 1.932162
708, 5, 1.932162
5, 173, 2.182375
173, 5, 2.182375
5, 340, 2.189513
340, 5, 2.189513
5, 114, 2.282822
114, 5, 2.282822
5, 80, 2.321894
80, 5, 2.321894
5, 986, 2.619602
986, 5, 2.619602
5, 93, 2.928128
93, 5, 2.928128
5, 339, 3.786453
339, 5, 3.786453
5, 176, 4.336060
176, 5, 4.336060
5, 807, 4.428332
807, 5, 4.428332
5, 566, 4.441691
566, 5, 4.441691
5, 780, 4.572515
780, 5, 4.572515
5, 401, 4.691819
401, 5, 4.691819
5, 567, 4.816258
567, 5, 4.816258
6, 983, 0.666803
983, 6, 0.666803
6, 700, 1.456951
700, 6, 1.456951
6, 695, 1.761683
695, 6, 1.761683
6, 504, 1.926746
504, 6, 1.926746
