1000
1, 1.575231, 9.602448
2, 68.389312, 19.938638
3, 87.790164, 60.705497
4, 43.180607, 70.971096
5, 63.134292, 89.052751
6, 58.604074, 60.264152
7, 22.741124, 86.245339
8, 78.465468, 67.595720
9, 28.763630, 78.499851
10, 92.437560, 53.664817
11, 29.847514, 0.444744
12, 53.630319, 19.861113
13, 33.364748, 43.872469
14, 23.729396, 55.829125
15, 54.523923, 38.512949
16, 10.768562, 64.685862
17, 13.715532, 58.567411
18, 9.442748, 76.633102
19, 31.088362, 17.463472
20, 81.263639, 50.311467
21, 51.355768, 38.267494
22, 86.647642, 97.719826
23, 98.048721, 93.608362
24, 32.665264, 89.273695
25, 21.961687, 44.352965
26, 51.822374, 75.152659
27, 35.300585, 90.940315
28, 85.947714, 37.331783
29, 26.002065, 11.629062
30, 84.372103, 52.512101
31, 58.280155, 34.112514
32, 71.940553, 84.940283
33, 34.352378, 18.623155
34, 0.927392, 20.874499
35, 19.244648, 53.043092
36, 50.738778, 8.428522
37, 2.424184, 24.076958
38, 55.004144, 63.455263
39, 27.618410, 11.107589
40, 69.624121, 60.734468
41, 88.135281, 88.975759
42, 2.468140, 49.068567
43, 34.120646, 31.350773
44, 42.140568, 76.214039
45, 8.001116, 95.452637
46, 7.935381, 64.588378
47, 7.237625, 48.531956
48, 90.034101, 43.818187
49, 96.930830, 18.638206
50, 39.130696, 44.313430
51, 31.358510, 48.811980
52, 55.331358, 86.113146
53, 79.204806, 71.645587
54, 79.831408, 62.033267
55, 86.325854, 8.977363
56, 79.796220, 11.176147
57, 0.637641, 57.558928
58, 91.990136, 46.165746
59, 1.796224, 54.544934
60, 2.941648, 3.801226
61, 71.145192, 57.928618
62, 53.841419, 62.897787
63, 52.458858, 48.192738
64, 50.223993, 16.052698
65, 6.567250, 75.437888
66, 23.004062, 79.349595
67, 11.704032, 29.136926
68, 98.977106, 50.760830
69, 7.051649, 23.799244
70, 6.002366, 19.268462
71, 66.157710, 80.869709
72, 34.405777, 6.667328
73, 12.851335, 19.586246
74, 63.713566, 97.478187
75, 74.648817, 57.509044
76, 80.526730, 58.321360
77, 26.902713, 95.002165
78, 43.397978, 10.003921
79, 40.180649, 87.873381
80, 60.814234, 89.145062
81, 77.008745, 21.403678
82, 94.112397, 16.695250
83, 13.146479, 64.612549
84, 25.572273, 18.034355
85, 37.831081, 11.655000
86, 99.373570, 36.533405
87, 34.095124, 40.237508
88, 89.955210, 8.980989
89, 23.748161, 68.376808
90, 22.000108, 54.689425
91, 99.107640, 98.595877
92, 95.110505, 21.274957
93, 63.821677, 91.899053
94, 50.413084, 66.516166
95, 35.811835, 74.347828
96, 76.845211, 37.845741
97, 78.436289, 47.476833
98, 2.891809, 10.626172
99, 5.244123, 88.378413
100, 32.341898, 44.510323
101, 79.968662, 66.822834
102, 63.022977, 72.821580
103, 98.279765, 28.564329
104, 15.824974, 59.368675
105, 61.667623, 37.053024
106, 30.871722, 79.563763
107, 8.507851, 7.353449
108, 87.682956, 99.273763
109, 59.070144, 77.602938
110, 30.312314, 0.737046
111, 16.807010, 88.894842
112, 33.987675, 86.412497
113, 6.744611, 69.759374
114, 65.348985, 88.499208
115, 24.428557, 46.564455
116, 75.791823, 37.155845
117, 29.901420, 8.302160
118, 41.881509, 99.721856
119, 5.583219, 86.982986
120, 3.085632, 0.007026
121, 18.658038, 67.997672
122, 27.090565, 65.488007
123, 6.624329, 41.181304
124, 33.349369, 47.636837
125, 4.990557, 38.827101
126, 10.130850, 45.205705
127, 7.186978, 2.675984
128, 90.451302, 42.528639
129, 31.179781, 10.580529
130, 59.176892, 4.311126
131, 37.762513, 55.612221
132, 95.156384, 61.128705
133, 74.239518, 73.883225
134, 88.709336, 25.691928
135, 59.889616, 72.625894
136, 68.962986, 71.325293
137, 39.111650, 50.376452
138, 22.327368, 89.276958
139, 13.126003, 77.938520
140, 17.247832, 49.486016
141, 93.859790, 76.150716
142, 3.448195, 66.704470
143, 87.955699, 97.811221
144, 52.232745, 11.707084
145, 80.824737, 86.932326
146, 44.757973, 56.785521
147, 34.653895, 12.015126
148, 75.715076, 97.032942
149, 36.021292, 83.996664
150, 55.660668, 6.231665
151, 88.872125, 27.807256
152, 84.016386, 40.962999
153, 24.402721, 62.680877
154, 43.561821, 91.910309
155, 82.855286, 41.515169
